ppo,ac,random,baseline
816.2795596122742,-103.0,-340.0,-121.89634382724762
884.4111057519913,-88.62282472848892,-600.0,-109.62511670589447
1641.7677059173584,-69.4208515882492,-340.0,-157.16451704502106
1633.1574190855026,-103.0,-200.0,-125.74363267421722
1772.7168430685997,-89.8639070391655,-600.0,-104.01870226860046
-148.61138534545898,-78.70296013355255,-100.0,-104.88669312000275
1574.0767429471016,-55.81109666824341,-184.0,-133.0382000207901
2035.1933752894402,-62.75493520498276,-340.0,-127.83411121368408
1636.3535497188568,-103.0,-200.0,-151.35809350013733
1685.1640778183937,-46.84029585123062,-100.0,-102.0
1991.4621275663376,-103.0,-350.0,-131.01138532161713
1680.8127042651176,-103.0,-100.0,-139.37082159519196
1271.915546298027,-48.835561633110046,-620.0,-102.0
971.464278280735,-16.576983749866486,-307.60563910007477,-102.0
1826.0516256690025,-33.44592446088791,-300.0,-102.0
1801.164204776287,-32.1371608376503,-180.0,-113.7322473526001
1398.6805127859116,-103.0,-140.0,-124.60563910007477
1545.687746167183,-103.0,-100.0,-124.80508100986481
1609.076907992363,-103.0,-113.0,-102.0
1631.8216384649277,-103.0,-200.0,-156.94120478630066
1410.6393955349922,-103.0,-111.93778204917908,-108.21702444553375
1740.2948923110962,-103.0,-180.0,-102.0
1776.2567291855812,-103.0,-107.60563910007477,-102.0
1701.9216328263283,-63.91351634263992,-290.0,-141.59857845306396
671.380388379097,-49.509260416030884,-300.0,-108.9637326002121
1838.2890193462372,-52.369252264499664,-100.0,-153.48153626918793
-187.57873022556305,-103.0,-300.0,-116.24995958805084
1719.7261367440224,-103.0,-600.0,-142.77194380760193
1378.2402085065842,-103.0,-100.0,-146.73446667194366
1806.093579530716,-103.0,-111.0,-104.61138534545898
1777.358183145523,-55.343961000442505,-111.0,-139.37082159519196
1885.6837859153748,-103.0,-109.54956471920013,-102.58419394493103
976.222455561161,-103.0,-100.0,-102.0
1536.4490116238594,-76.10345256328583,-157.0,-116.91134369373322
1646.1700214743614,53.22670805454254,-107.60563910007477,-108.21702444553375
2071.1507421135902,-69.67488694190979,-102.36342012882233,-121.9138252735138
1691.7051003575325,-103.0,-100.0,-104.61138534545898
1538.3352780342102,-103.0,-340.0,-102.0
1898.3517627120018,-25.405954122543335,-142.0,-119.5373283624649
1484.7402676343918,-103.0,-125.33788645267487,-102.0
1280.831702530384,-11.417035937309265,-100.0,-102.0
1575.8757757544518,-103.0,-360.0,-121.9138252735138
1411.2115017175674,-58.53218811750412,-200.0,-108.21702444553375
